,0.7_4,0.7_24,0.7_72,3.7_4,3.7_24,3.7_72
Rv1534,,,,,,
Rv1535,,,,2.516956974,2.251766124,-1.416080261
Rv1536,,,,3.177984072,2.70052208,
Rv1537,,,,,1.472363876,2.766776315
Rv1538c,,-1.480046104,-1.462164922,,-1.216322479,
Rv1539,,-1.203430337,,-1.315294647,-1.51066329,
Rv1540,,,,-2.096185897,-2.275441317,
Rv1541c,,-1.059239864,-1.060029408,,-1.665343458,-1.707765818
Rv1542c,,,,,,
Rv1543,,-1.052455089,-1.007700971,-1.183544601,-2.500934298,-2.062080912
Rv1544,,-1.079296512,,-1.706570111,-2.971184769,-2.305026628
Rv1545,,,,-2.119742351,-2.851852425,-2.271779055
Rv1546,,,,-1.032799017,-1.894697998,-1.532870362
Rv1547,-1.637409057,-1.336746739,-1.201784166,-2.890449451,-3.592800002,-2.890221976
Rv1548c,,-1.070376333,,,,
Rv1550,,-1.854115651,-3.590465286,,,-2.746485479
Rv1551,,-2.074661416,-3.133531297,,-1.583519419,-2.180196775
Rv1552,,-1.89562831,-4.496022162,,,-2.225112952
Rv1553,,-1.253111569,-3.968114433,,,-2.113123776
Rv1554,,,-2.088928946,,,-2.023831331
Rv1555,,-1.327674274,-2.510139125,,,-2.939184076
Rv1556,,,-1.152226478,,,-1.26773851
Rv1557,,,,1.205842659,,
Rv1558,,,,,,
Rv1559,,,,,,
Rv1560,,,,,,
Rv1561,,,,,,
Rv1562c,,-1.629566831,-1.412658431,,-1.953772567,-1.879304521
Rv1563c,,-1.575471033,-1.22765577,-1.583749349,-4.031913946,-1.791576264
Rv1564c,-1.150651095,-1.598844391,-1.228996514,-2.211591718,-3.395484635,-2.077687466
Rv1565c,-1.060598367,-1.48227383,,-1.372513024,-3.198734214,-2.865252895
Rv1566c,,,,1.681342986,-2.484122932,-3.03615658
Rv1567c,,-1.237807328,-1.226719974,,,-1.452024724
Rv1568,,,,,,1.092431886
Rv1569,,-1.308304656,,,-1.178671909,
Rv1570,,-1.284771087,,,-1.017914147,
Rv1571,,-1.863920356,-1.101192301,,-1.931287063,
Rv1573,,-1.908045366,,,,
Rv1574,,-1.282475602,,,,
Rv1575,,-1.859998662,,,-1.479028575,2.259184206
Rv1576c,,-1.920805349,,-1.030846406,-2.944184253,
Rv1577c,,,,,,
Rv1578c,,-2.091959674,-2.276748435,,-2.100248025,-1.034630437
Rv1579c,-1.115204699,-1.900524553,-2.09156521,,-1.004254285,
Rv1580c,-1.747426194,-1.778556331,-2.364219035,,-1.635677629,-1.380220925
Rv1581c,,-2.211458111,-2.020204854,-1.090594135,-3.133139663,
Rv1582c,,-1.349887188,,,-1.156445789,
Rv1583c,,,1.335025545,,,2.39612769
Rv1584c,,,1.790642239,1.132310636,,2.151945819
Rv1585c,,-1.295488937,-1.524202884,-2.151459994,-3.093678059,-1.615453299
Rv1586c,,-1.340394263,-1.720300977,,-1.685209085,-1.278971169
Rv1587c,,-1.342051412,-1.472918269,,-1.102787775,
Rv1588c,,,,,,1.417619008
Rv1589,,,,,,
Rv1590,,,,-1.810295005,,-1.054138246
Rv1591,,,,-1.458613927,,
Rv1592c,,-1.081080638,,1.389857151,,
Rv1593c,,,-1.531226779,,,
Rv1594,,-1.244270989,-1.955753107,,,
Rv1595,,,-1.197798688,,,
Rv1596,,-1.060686692,-1.370105441,-2.327480406,-1.143763948,
Rv1597,,,,-1.71969251,,
Rv1598c,,-1.086347928,-1.020399195,,,-1.800665714
Rv1599,,,,,,
Rv1600,1.820315437,,,,,
Rv1601,,,,-2.079449832,-1.61924846,
Rv1602,,,1.042638331,-3.416401058,-2.937215115,
Rv1603,,,,-2.797636307,-3.218572999,-1.196984662
Rv1604,,,,-3.123420383,-3.527627533,-1.086072916
Rv1605,,,,-2.969368653,-3.749135939,-1.080185448
Rv1606,,,,-1.591935364,-2.426594328,-1.022514474
Rv1607,,-1.448651266,,-1.038442426,-1.983570598,
Rv1608c,,,-1.230892126,,-1.567600458,-2.036716538
Rv1609,,,,-1.165326222,-1.231643187,
Rv1610,,,,-1.56873121,-1.915960363,
Rv1611,,,,-1.309196601,-1.916366875,-1.672952051
Rv1612,-1.484164491,-1.130597748,,-3.66136095,-3.830198867,-2.191172249
Rv1613,-2.824915647,-1.534342406,-1.156769109,-5.814930736,-5.958342763,-3.715145957
Rv1614,-2.599347205,-1.676509227,-1.540860118,-4.24941492,-4.986946337,-3.641913326
Rv1615,,,,,-1.482252944,
Rv1616,,,,-1.842391485,-1.975520572,
Rv1617,,,,,-1.012370131,
Rv1618,,,,-2.586275084,-2.427567148,-1.266355822
Rv1619,,-1.01710971,-1.05272452,,-1.546046888,
Rv1620c,,-2.651063897,-3.960093524,,-1.59245783,-3.188561706
Rv1621c,,-1.472600522,-2.992325316,,,-2.03461612
Rv1622c,,-1.030915475,-1.856459543,,,-1.917327751
Rv1623c,,-1.301382028,-2.231883971,,,-2.127884008
Rv1624c,,-1.273153915,-2.302446014,,-1.378847959,-3.339815289
Rv1625c,,-1.378567465,-1.798413477,,-1.085512698,-1.904965902
Rv1626,,-1.490998511,-1.67453486,,,-1.700959861
Rv1627c,,,,-1.307105796,-1.548428174,
Rv1628c,,,,,,
Rv1629,,-1.096118118,-1.282922787,-2.314460681,-2.707649811,-1.667519598
Rv1630,,,,-2.055830843,-2.023276024,-1.410701734
Rv1631,-1.392284346,,,-3.620821061,-2.396423786,
Rv1632c,-1.230272539,-2.181750085,-1.825392484,-1.090911265,-2.27378924,-2.412669732
Rv1633,,-1.305528895,,-2.051459275,-2.222506567,
Rv1634,-1.349691744,-1.688822944,-1.393148979,-2.078037438,-2.921177991,-1.367720108
Rv1635c,,-1.465518018,,,-1.354160225,
Rv1636,,,,1.79903546,,
Rv1637c,,,,,,-1.684236531
Rv1638,,,,,,
Rv1638A,,-1.255349271,-3.031754272,-1.761829294,-2.141033003,-3.908054434
Rv1639c,,-1.219262267,-3.121212467,,,-3.044285346
Rv1640c,,-1.253037594,-1.636689707,,-1.092442885,-1.273079096
Rv1641,,,,,,
Rv1642,,,,1.856578612,,
Rv1643,,,,2.025096828,1.51737639,
Rv1644,,,,1.765565447,,1.512165828
Rv1645c,,,-1.101694977,,,-1.540093663
Rv1646,,,,3.066245267,2.736534439,
Rv1647,,,,1.984454076,2.486372026,2.474759887
Rv1648,,-1.091802702,,,,
Rv1649,,,,,,
Rv1650,,,,-3.152356122,-2.669896985,-1.440933218
Rv1651c,,-1.043004242,,,,
Rv1652,,,,,,1.394018391
Rv1653,,,,,-1.090272443,
Rv1654,,,,-2.586220273,-2.076918058,
Rv1655,,,,-2.134238936,-2.085031311,
Rv1656,,,,-1.792281711,-3.337894202,-1.405863632
Rv1657,,-1.227205433,,,-2.96336275,-1.678547467
Rv1658,,-1.354275167,,-1.645104805,-2.237861088,-1.791187442
Rv1659,,-1.297511935,-1.054352784,-1.909567262,-2.843118876,-1.876993872
Rv1660,,,,1.446424293,,
Rv1661,,-1.842798257,-2.12706696,,,
Rv1662,,-2.152523678,-2.533684407,,-2.257562527,-1.48713979
Rv1663,,-1.376166135,-1.422495273,,-1.457018694,
Rv1664,,-1.439716587,-1.264237615,,-1.23866297,
Rv1665,,,,,2.259112421,2.62105514
Rv1666c,,-1.771037331,-2.228631051,-1.533703685,-2.205689349,-3.25871354
Rv1667c,,-1.166965792,-1.763598726,,-1.817264195,-2.652600214
Rv1669,,,,,1.791319396,3.089187177
Rv1670,,-1.462008927,-1.937285799,,,
Rv1671,,-1.122399824,,,,
Rv1672c,,-1.784434827,-1.768944117,,-2.236084655,-2.442063264
Rv1673c,,,,,1.175166168,
Rv1674c,,,,,,
Rv1675c,,,,,,
Rv1676,,-1.541439734,-1.416939408,-1.772268675,-3.41962464,-2.663428155
Rv1677,-1.227581904,-1.284091606,,-2.101824586,-3.778884116,-2.214234585
Rv1678,-1.150273212,-1.55077576,-1.566013135,-1.76436474,-2.772958624,-1.848445209
Rv1679,-1.33221944,-2.326294834,-2.58967075,-2.488814032,-4.282566467,-2.661055515
Rv1680,-1.350503686,-2.710885759,-2.56830927,-2.488695692,-4.331860072,-2.433985927
Rv1681,-1.351133276,-2.421445382,-2.486157241,-2.865347092,-4.329207806,-2.629648176
Rv1682,,,,,,
Rv1683,,-1.163141443,,,-1.269506295,-1.112599295
Rv1684,,,,,-1.102577626,-1.156139328
Rv1685c,,,,,-1.596622443,-1.623438106
Rv1686c,,-1.043035592,,,-1.492929182,-1.948941392
Rv1687c,,-1.17043341,,,,-2.088229501
Rv1688,,-1.170744389,,,,
Rv1689,,-1.431217923,-1.021162782,-1.06993798,-1.981226057,-2.215174171
Rv1690,-1.686421468,-1.703454668,-1.307588222,-1.006037333,-2.127218685,-2.128036641
Rv1691,,,,,-1.10765793,
Rv1692,,,,,-2.024337132,
Rv1693,,-1.477158207,,-1.123662339,-1.71834251,-1.148876878
Rv1694,,-1.131400864,,,-1.849147926,-1.10065704
Rv1695,,-1.29432517,-1.068789835,-1.497788213,-2.463212794,-1.63446445
Rv1696,-1.237433626,-1.823784374,-1.424393848,-2.701541141,-3.601195093,-1.565343979
Rv1697,,-1.028999421,,-1.310211251,-4.707832619,-4.00015235
Rv1698,,,,-1.135318766,-4.417081536,-3.173871528
Rv1699,,,,,-2.117829499,-1.966795969
Rv1700,,-1.178222061,,-1.457802235,-3.319409682,-2.066789925
Rv1701,-1.432024477,-1.429112043,,-2.380925347,-4.12707665,-2.280472443
Rv1702c,,-1.994265594,-1.058910458,,-2.484768119,
Rv1703c,-1.029048019,-1.547692977,-1.532180682,-2.142665224,-2.852134768,-3.302729891
Rv1704c,,-1.424435872,-1.267409858,-1.960189534,-2.805537588,-2.417782973
Rv1705c,,,,,,2.215094568
Rv1706A,,,,,,
Rv1706c,,,,,,
Rv1707,,-1.501124634,-1.616133626,,,-1.385904901
Rv1708,-1.06783444,-1.681294931,,-1.363700456,-2.283406744,-1.581816944
Rv1709,-1.565566867,-1.988886614,-1.273688542,-2.345331867,-3.721439643,-2.23522163
Rv1710,,-1.922900321,-1.694903373,,-2.028310624,-1.605890237
Rv1711,-1.536141966,-2.167216039,-1.77451634,-1.520954387,-2.689378256,-1.547814019
Rv1712,-1.630310128,-2.126785333,-1.909517943,-1.591311424,-2.728746996,-1.155672629
Rv1713,-1.790992297,-2.282165013,-2.280187401,-2.666261951,-3.218264919,-1.398443911
Rv1714,,-2.156735531,-1.637552934,-1.266776227,-2.900424233,
Rv1715,,-2.409875587,-1.831820166,-1.347768762,-2.191921463,
Rv1716,-1.728007913,-2.865018583,-2.254937642,-2.111146597,-3.174257164,
Rv1717,-1.090350083,-3.384531891,-2.729271782,-1.437072898,-3.000968846,
Rv1718,,-2.006379108,-2.086128899,,-1.375500766,
Rv1719,,-1.871588545,-1.6251209,,-1.076269719,
Rv1720c,,,,,,
Rv1721c,,,-1.354074328,,,-1.301726283
Rv1722,,-1.305075612,-1.452466845,,,
Rv1723,,-1.602315321,-1.489632207,,,
Rv1724c,,,-1.148944529,,,
Rv1725c,,,,,,
Rv1726,,,,,,1.922879095
Rv1727,,,-1.295205243,,,
Rv1728c,,-1.645089904,,-1.716132819,-3.146111499,-2.033850082
Rv1729c,,-1.104527177,,,-2.938225721,-2.146055333
Rv1730c,-1.01083114,-2.368238476,-1.181809415,-1.624999465,-4.033159597,-2.505925987
Rv1731,,-1.619654265,-1.286219886,,-1.54408593,-1.017889198
Rv1732c,,,,,-1.469886921,-1.344785081
Rv1733c,,-3.636221168,-5.195582813,,-1.267941603,-4.028660763
Rv1734c,,,,,,
Rv1735c,,,,,,
Rv1736c,,-2.064526839,-2.654853301,,,
Rv1737c,,-3.712508298,-5.031000247,,-1.335454998,-3.024746104
Rv1738,,-4.433207716,-5.868650831,,-4.475519501,-7.046473201
Rv1739c,,-1.702141975,-1.424268571,,-2.201615845,-2.731844738
Rv1740,,-1.141977269,-1.295586535,,-1.376246523,-2.108747914
Rv1741,,,,,,-1.41261116
Rv1742,,,,,-1.421842253,-1.126171598
Rv1743,,-1.215888109,-1.345321251,,,-1.196508571
Rv1744c,,,,,,
Rv1745c,,-1.3633495,,,,
Rv1746,,-1.783815999,-1.93566247,-1.442189663,-2.251960708,-1.746872316
Rv1747,-1.499668061,-1.679205657,-1.495519067,-3.142328936,-3.76364818,-2.749753169
Rv1748,,,,,-1.589855044,-1.639855459
Rv1749c,,-1.148008321,,,,-1.316959708
Rv1750c,,-1.426840941,,,-1.50045803,
Rv1751,-2.440842865,-3.185809415,-2.368833663,-3.441413753,-4.808577921,-3.917585338
Rv1752,-2.43630703,-2.664851843,-1.439030585,-4.107390088,-4.826120012,-2.687699653
Rv1753c,,-1.935957175,-1.853705555,,-1.433897827,-1.848522042
Rv1754c,,-2.682894291,-2.870703459,,-4.389983522,-5.340344933
Rv1758,,,,,,4.098860551
Rv1759c,,,,,1.85281236,2.137863643
Rv1760,,,,,2.021241338,
Rv1761c,,,,,,-1.361852058
Rv1762c,,,,,,-1.161731437
Rv1765c,,-1.425129547,,,-1.623715101,-1.323672955
Rv1766,,,,,-1.061726728,
Rv1767,,,,,,
Rv1768,,-1.074067546,,,,
Rv1769,,,,,-1.138096369,-1.378818236
Rv1770,,,,,,-1.917668444
Rv1771,,,,-1.299095476,-1.765320948,-2.505159078
Rv1772,,-1.584267822,-1.548001335,,-1.639524478,-2.785500216
Rv1773c,,-1.888347227,-1.912479206,,-1.689882515,-1.2116759
Rv1774,,-1.369397846,-1.527358643,,,-1.442562888
Rv1775,,-1.681993119,-1.622351826,,,-1.423704453
Rv1776c,,,,,,
Rv1777,,,,,1.362482232,
Rv1778c,,,1.227114823,,,
Rv1779c,,,1.976791073,,,2.142825057
Rv1780,,,,,-1.850044416,-1.456003701
Rv1781c,,,,,,
Rv1782,,,,,,
Rv1783,,,-1.049310691,-1.843510042,-1.804221314,-1.653067378
Rv1785c,,-1.477527141,-1.216342823,,-1.972679677,-1.362275101
Rv1786,,,-1.134711193,,-1.125608839,
Rv1787,,-1.033257135,,,,
Rv1788,,-1.460983976,-1.431169331,,,
Rv1789,,,,,,
Rv1790,,,1.242690629,,1.720277488,1.799750055
Rv1791,,,-1.171107747,,,-1.746053105
Rv1792,,,-1.338490275,,,-2.63571858
Rv1793,,,-1.428299041,,,-2.215246937
Rv1794,,,,,,
Rv1795,,-1.003158549,-1.054164375,,,
Rv1796,,-1.578528545,-1.484684624,-1.201627943,-1.52357712,-1.286581526
Rv1797,-1.675411251,-1.876240333,-1.774730809,-2.36418609,-2.470953767,-1.342222329
Rv1798,-2.449825881,-2.328022662,-2.250803713,-3.60359107,-4.222151878,-2.140926262
Rv1799,,-1.900058155,-1.588510213,,,-1.56430464
Rv1800,,,,,,
Rv1801,,,,,2.970798698,4.632705545
Rv1802,,,,,1.518983083,3.749385376
Rv1803c,,,,,,
Rv1804c,,,,,-1.055243152,-1.224257316
Rv1805c,,,-2.324098411,,,
Rv1806,,-1.19137053,,1.973013944,,
Rv1808,,,,3.303983217,,2.133254778
Rv1809,,,,,,
Rv1810,,-1.105692852,-1.441004469,,,-1.877853028
Rv1811,,,,,,
Rv1812c,,,,,,-1.404732886
Rv1813c,,-2.572312391,-2.463919511,,,-1.280218674
Rv1814,,-1.205245364,-1.204083361,,,
Rv1815,,-1.234239717,-1.433675308,,-2.311539767,-3.678751708
Rv1816,,-1.075304047,,,-2.599562545,-3.021654143
Rv1817,,-1.479823376,,,,1.393286946
Rv1818c,,,,1.318962479,1.35256547,
Rv1819c,,-1.020983801,-1.08255891,,-1.548579585,-1.169570175
Rv1820,,,,,,
Rv1821,,,,-1.623965102,-1.906276305,
Rv1822,,,,-1.425870773,-1.742242541,
Rv1823,,-1.254229935,-1.463904893,-1.392915819,-2.270188096,-1.660121569
Rv1824,,-1.664726091,-1.777351115,-1.81285231,-3.106223698,-2.523752399
Rv1825,,-1.493606902,-1.917346405,-2.55643706,-3.294026541,-2.134814643
Rv1826,,,-1.45974718,,,-1.740113688
Rv1827,,,-1.004762552,,,-1.05127526
Rv1828,,,,,,
Rv1829,,,,,,
Rv1830,,,,,,
Rv1831,,,,1.09899975,,
Rv1832,1.01141776,,,1.443045784,,1.281115725
Rv1833c,,-1.132056941,-1.257149343,1.360527776,,
Rv1834,,,,,2.448519473,1.502234486
Rv1835c,,-1.027900349,,-1.900583299,-2.606590702,
Rv1836c,,,,-1.625860728,-1.904205004,-1.156843953
Rv1837c,,,,,,
Rv1838c,,,,,,
Rv1839c,,,,,,
Rv1840c,,,,,,2.805523341
Rv1841c,,-1.461025527,-1.151466806,-1.883716982,-1.259632971,
Rv1842c,,,,,,1.455874672
Rv1843c,,-1.138203028,-1.141912639,,,
Rv1844c,,-1.167263726,-1.421878618,,,
Rv1845c,,,-1.02743657,,,
Rv1846c,,,-1.014640462,,,
Rv1847,,,-1.602705979,,,
Rv1848,,-1.515951217,-1.367044409,,,1.06132209
Rv1849,,-1.884431858,-1.26667635,,,
Rv1850,-1.051771439,-2.248212327,-1.988962934,-1.543538223,-1.482891536,
Rv1851,,-2.217113233,-2.062699749,,-2.291488776,
Rv1852,-1.071372932,-2.412334283,-2.105112744,-1.186437606,-2.28182419,
Rv1853,,-1.38157146,-1.56427646,,,
Rv1854c,,,,,,
Rv1855c,,,,,-1.247974078,-1.277851954
Rv1856c,,,,1.822620877,-1.078681858,-2.179102681
Rv1857,,,,,-2.854594191,-2.135778827
Rv1858,,,,,-2.001831864,
Rv1859,,,,,,
Rv1860,,-1.026488283,,,,
Rv1861,,,,,,
Rv1862,,,,1.258081681,,
Rv1863c,,,,-1.358460139,-1.869115002,-1.795841456
Rv1864c,,,,-1.090739087,-1.595066748,
Rv1865c,,-1.198216637,-1.050339952,,-1.237373845,
Rv1866,,-1.064817308,,-1.145360416,-1.669450583,-1.02981128
Rv1867,,-1.036173112,-1.05337879,-1.051874446,-2.137830906,-1.363413801
Rv1868,,,,,,-1.042927797
Rv1869c,,,,,-1.09754154,
Rv1870c,,,,,-1.606195147,
Rv1871c,,,,,-1.569455518,-2.566624802
Rv1872c,,,,,-1.28340664,-2.399909972
Rv1873,,,,,,
Rv1874,,,-1.435212178,,,
Rv1875,,,,,2.455357137,1.970844462
Rv1876,,,,,,
Rv1877,,,,,,1.3541231
Rv1878,,,,,,
Rv1879,,,,,,
Rv1880c,,-1.548457406,-1.745865354,,-1.785980494,-2.444062155
Rv1881c,,-1.428857977,-1.114990693,,-1.352046491,-2.178695108
Rv1882c,,,,1.389149377,,-1.384045426
Rv1883c,,,-1.016974817,,-2.02705085,-3.485255832
Rv1884c,,-1.300980546,-1.713769299,1.616988556,-1.292047044,-3.622386869
Rv1885c,,,,1.803490691,2.016119106,
Rv1886c,,,-1.291340509,1.449626377,1.366093053,-1.938819917
Rv1887,,,,,,
Rv1888A,,,-1.263256944,1.508123638,,
Rv1890c,,,,,,
Rv1891,,-1.028732053,-1.805863921,,,-2.049281523
Rv1892,,,-1.391397223,,,-1.426192602
Rv1893,,,-1.355193167,1.301338642,,-1.254142004
Rv1894c,,,,1.31116829,,
Rv1895,,,,1.892636222,,
Rv1896c,,,,,,1.144501987
Rv1897c,,,1.443664787,1.501198451,,1.95601303
Rv1898,,-1.074110157,-1.163667478,,-1.015275784,-1.577058372
Rv1899c,,,,,,
Rv1900c,,,,,,
Rv1901,,-1.061033291,-1.093967287,,-1.393084584,-1.26957732
Rv1902c,,-1.019224416,-1.395364607,,,
Rv1903,-1.027997158,-1.33735113,-1.081017268,,-2.021947917,-1.08033528
Rv1904,,,-1.670710422,2.603581761,1.831224063,-1.632254445
Rv1905c,,-1.349204091,-1.176373834,-1.194913443,-1.033875404,
Rv1906c,,-1.459047347,-1.447901353,,,
Rv1907c,,,,,1.386173222,
Rv1908c,,,,1.180482678,2.055753565,
Rv1909c,2.460014085,,,3.912001901,4.104014471,3.304029089
Rv1910c,,,,,,
Rv1911c,,,,,,
Rv1912c,,-1.448732144,,,,
Rv1913,,-1.538666035,,,-1.079976891,
Rv1914c,,-1.070198563,,,-1.537930631,-1.310463376
Rv1915,,-1.270547711,-1.165697007,,,-1.128290964
Rv1916,,-1.293674293,,,-1.02462231,-1.565979694
Rv1917c,,,,,,
Rv1918c,,,-1.215937927,,,-1.097863727
Rv1919c,,-1.725084569,-1.932235111,,-1.676882138,-2.739516583
Rv1920,,,-1.548997169,,,-1.98564657
Rv1921c,,-1.290378034,-1.221133741,,,
Rv1922,,-1.827346333,-1.190869615,,-2.42232727,
Rv1923,,-1.168802418,-1.064379924,,-1.778965525,-2.115342419
Rv1924c,,-1.294408483,-1.677519985,,-1.180418826,-2.721429291
Rv1925,,,,-1.309138498,-2.129367749,-2.038532389
Rv1926c,,,-1.573319479,1.957343607,,-1.658035218
Rv1927,,,,,-1.292787598,
Rv1928c,,,1.562973236,,,
Rv1929c,,,1.65874668,,,2.875404927
Rv1930c,,-1.465892853,-1.092354031,,,
Rv1931c,,,,,,
Rv1932,,-1.591027381,-1.261426562,-1.161589703,-2.570315571,-2.838313642
Rv1933c,,,-1.072567165,,,
Rv1934c,,-1.605427084,-1.589571776,,,
Rv1935c,,-1.477293383,-1.699475319,,,
Rv1936,,-1.131006146,-1.745268849,,,
Rv1937,,,-1.085699476,,,
Rv1938,,-1.320422199,-1.083922603,,,
Rv1939,,,-1.007186873,,,
Rv1940,,-1.058869939,-1.440337932,,-1.963193462,
Rv1941,,-1.455183683,-1.33858286,,-1.583038236,-1.369118147
Rv1942c,,,,,,
Rv1943c,,,,,,-1.164340193
Rv1944c,,-1.090443335,,,,
Rv1945,,-1.914947682,-1.157412793,,-2.29797239,
Rv1946c,,,,,,
Rv1947,,-1.426465057,-1.520609379,-1.024653972,-2.70208368,-2.445801314
Rv1948c,,-1.959336195,-1.747358547,,-1.921723083,
Rv1950c,,,-1.496298221,,,-1.106917169
Rv1951c,,,,1.778178269,,
Rv1952,-1.359749762,-2.105186968,-2.813069238,-1.001048988,-1.634842734,-3.039422294
Rv1953,-1.558132215,-2.250898543,-2.628466335,-1.748182078,-2.734728364,-2.508281212
Rv1954c,,,,,,
Rv1955,,,,,,
Rv1956,,,,,,
Rv1957,,,,,,
Rv1958c,,,1.431691449,,,
Rv1959c,,,,,-1.22515329,-1.464193946
Rv1960c,,,-1.152308705,,-1.08734048,-2.093386599
Rv1961,,,,2.306935952,,1.936772057
Rv1962A,,-1.05105566,,,,-2.520622906
Rv1962c,,,,,-1.318329541,-1.988561444
Rv1963c,,,,,,
Rv1964,,-1.843896739,-1.627707559,,-1.382756179,
Rv1965,,-1.438975054,-1.863111366,,-2.212109042,
Rv1966,,-1.838209085,-1.64924433,,,
Rv1967,,-1.722852713,-2.336059721,,,-1.2471378
Rv1968,,-2.038433731,-2.364824037,,,
Rv1969,,-1.881184365,-2.170365922,,-2.40744983,-1.275195928
Rv1970,,-2.284151705,-2.578585613,,-1.688073182,-2.048093208
Rv1971,,-2.340964993,-2.334346047,,-3.137458435,-2.311753419
Rv1972,,-1.855442228,-2.11627015,,,-1.221203159
Rv1973,,-1.883792908,-1.800119699,,,-1.179085108
Rv1974,,-1.441721478,-1.452902256,,,-1.810681481
Rv1975,,,-1.005225929,,,
Rv1976c,,-1.002633286,,,,
Rv1977,,-1.064652699,-1.798343339,,,-1.690657581
Rv1978,,-1.461100277,-1.291934344,,,-1.151586218
Rv1979c,,,,,,
Rv1980c,,,,,,-1.571827243
Rv1981c,,-1.192341032,-1.347815957,,-1.737862407,-2.951531682
Rv1982A,,-1.227261596,,,,-1.733681859
Rv1982c,,-1.463619434,,-1.332965911,-2.543674472,-1.795087454
Rv1983,,,,,,
Rv1984c,,-1.178723647,,,-1.422603153,-1.635853628
Rv1985c,,-1.385488166,,,-1.773067069,
Rv1986,,,,1.826773276,,
Rv1987,,-1.046381276,,,-3.749139724,-3.354946212
Rv1988,,,2.864748776,3.478695593,2.825668324,
Rv1989c,,,,2.293036386,2.248026627,
Rv1990c,,,-1.601362971,2.251308561,1.9291852,-1.185557864
Rv1991A,,-1.253194181,,,,
Rv1991c,,-1.009815773,,,,
Rv1992c,,-1.200031918,,,,
Rv1993c,,-1.244623487,,,,
Rv1994c,,,,,,
Rv1995,,-1.617993307,,,,1.89428207
Rv1996,,-2.325707943,-4.280717281,,,-1.927485835
Rv1997,,-1.72585666,-1.704512706,,,
Rv1998c,,-1.025624007,,,,
Rv1999c,,-1.369890746,,,,2.038568345
Rv2000,,,,1.275694451,,-1.009644592
Rv2001,,,,,-1.187723779,-1.53250144
Rv2002,,,,,-1.141626947,-2.227760582
Rv2003c,,-2.362534562,-1.995609275,,-2.658326443,
Rv2004c,,-1.652217225,-1.493387945,,-1.907411587,
Rv2005c,,-1.776865448,-1.888732293,,-1.491779097,-1.463804435
Rv2006,,-1.377901597,-1.512341296,,-3.343005689,-2.333011286
Rv2007c,-1.934107788,-3.7653121,-4.555496836,-1.684540161,-4.284491828,-4.948224476
Rv2008c,,,,,,
Rv2009,,-1.80399126,,,-2.52523192,-2.622258613
Rv2010,,-1.468999365,,,-2.43469225,-1.858173916
Rv2011c,,-1.518181049,,,,
Rv2012,,-1.67368222,,,,
Rv2015c,,-1.475538501,,,-1.521113298,-1.349099546
Rv2016,-1.032955376,-1.121225686,,,,
Rv2017,,,,,,
Rv2018,,,-1.177720137,,,-1.200580799
Rv2019,,,,1.271979043,,
Rv2021c,,,,,1.79085119,
Rv2022c,,,,1.227826415,,
Rv2023A,,-1.58752516,-1.655809204,-1.305303285,-2.096113758,-2.07556792
Rv2023c,,,,,,
Rv2024c,,-1.297264161,-1.144032962,,-1.396693496,-1.846508575
Rv2025c,,-2.469172452,,,,
Rv2026c,,,,,,-1.445902756
Rv2027c,,,-1.011684533,,,
Rv2028c,,-1.655442967,-1.925305247,,,
Rv2029c,,-2.002046545,-2.439639319,,,
Rv2030c,,-4.125875931,-5.616646419,-1.12992211,-2.791964936,-3.348272703
Rv2031c,-2.583603914,-4.548885755,-5.852841971,-1.533220079,-3.485821237,-5.521207283
Rv2032,,-4.215670203,-5.568547019,,-1.210210093,-4.141336413
Rv2033c,,-1.018576108,,,-2.033517147,-1.961463856
Rv2034,,,-1.780139883,2.123034208,2.005423867,
Rv2035,,,-1.82058261,1.771864722,1.257876351,
Rv2036,,,-1.408585129,,,-1.123113742
Rv2037c,,-1.499963043,-1.282739312,,-2.631508716,-1.142976425
Rv2038c,-1.486378251,-2.624808772,-1.770166401,-1.926805686,-3.901116884,-1.671928347
Rv2039c,,-2.357801703,-1.617113707,,-5.547799526,-1.736759565
Rv2040c,-1.462346082,-2.394388761,-1.423327869,-1.816262578,-4.617335094,-1.785047454
Rv2041c,,-1.409216904,,-1.442379048,-3.172520908,-1.332048299
Rv2042c,,-1.071646678,,-1.599961088,-2.998279899,-1.635736151
Rv2043c,,-1.495207442,-1.283416115,-1.590870819,-2.35125937,-1.966937671
Rv2044c,,,,-1.452018619,-3.193854175,
Rv2045c,,-1.599364769,-1.98812368,-1.66385732,-3.270737179,-2.51164822
Rv2046,,-1.196482948,-1.62137689,,-1.818725459,-2.128661922
Rv2047c,-1.196379731,-2.513959228,-2.255259885,-2.282680182,-3.74635464,-1.296740159
Rv2048c,-1.160303847,-1.687199406,-1.397168524,-2.470825255,-2.893489019,
Rv2049c,,,,,,
Rv2050,,,,1.274956414,,
Rv2051c,,-1.104403317,,,-1.467732954,-1.398325312
Rv2052c,-1.010339554,-1.327028745,,-1.143363615,-1.895700946,1.66490377
Rv2053c,-1.473558228,,,-1.591474911,-1.30117061,
Rv2054,,-1.955973305,-2.62096026,-1.399855451,-2.282664134,-3.093936777
Rv2055c,,,,,,
Rv2056c,,,,,,1.596420271
Rv2057c,,,,1.583585022,1.655897449,
Rv2058c,,,,1.752844773,,
Rv2059,,-1.222281852,-1.545387153,,1.10463413,
